2019-03-25,Here's a look at Instagram's e-commerce future (FB),https://www.businessinsider.com/instagram-ecommerce-will-drive-revenue-2019-3
2019-03-14,Facebook says its massive outage was due to a 'server configuration change' (FB),https://www.businessinsider.com/facebook-outage-server-configuration-change-2019-3
2019-03-11,"Facebook and YouTube cracked down again on fake news (FB, GOOGL)",https://www.businessinsider.com/facebook-youtube-tackle-fake-news-2019-3
2019-03-20,"Instagram in-app purchases will boost ad sales and affiliate fees (FB, NKE, LVMUY, PVH, AMZN)",https://www.businessinsider.com/instagram-in-app-checkout-button-2019-3
2019-03-17,Facebook is on the lookout for foreign spies trying to infiltrate the company (FB),https://www.businessinsider.com/facebook-state-sponsored-corporate-espionage-2019-3
2019-03-29,Facebook is banning white nationalism and separatism on its platforms (FB),https://www.businessinsider.com/facebook-banning-white-nationalism-separatism-2019-3
2019-03-27,Instagram is investigating an Alex Jones post that has stoked anti-Semitic hate in the comments (FB),https://www.businessinsider.com/instagram-investigates-alex-jones-post-anti-semitic-hate-2019-3
2019-04-05,"Amazon is seeking TV-like advertising commitments for new channels on its Fire TV connected-TV devices (AMZN, ROKU, FB)",https://www.businessinsider.com/amazon-seeking-advertising-commitments-planned-fire-tv-channels-2019-4
2019-03-12,"Here's why Quibi could succeed in its uphill battle against Netflix (FB, SNAP, GOOGL, NFLX, AAPL, DIS)",https://www.businessinsider.com/quibi-mobile-first-tv-2019-3
2019-04-03,"Amazon advertising, explained: a rundown on the retail giant's fastest growing segemnt (AMZN, FB, GOOGL, PG, UN)",https://www.businessinsider.com/amazon-advertising-explained-2019-4
2019-04-01,Mark Zuckerberg says Facebook is considering paying publishers to put their articles in a dedicated news tab (FB),https://www.businessinsider.com/facebook-considering-dedicated-news-tab-paying-publishers-for-content-2019-4
2019-03-19,"THE SOCIAL VIDEO REPORT: How social platforms are transforming their video distribution strategies and creating new opportunities for brands (FB, SNAP, GOOGL, AAPL)",https://www.businessinsider.com/social-video-report-2019-3
2019-03-29,"THE FUTURE OF FINTECH 2019: The five megatrends reshaping the financial services value chain (GOOGL, AAPL, WF, GS, FNF, FB, IBM, BAC, MER-K, BCS, PYPL, SQ, AMZN, BABA, C)",https://www.businessinsider.com/future-of-fintech
